traj_tx,traj_ty
354.05,-5.080746601037039
354.06,-5.082523520274964
354.07,-5.084300588575998
354.08,-5.0860778043543675
354.09,-5.087855166024291
354.1,-5.089632672000004
354.11,-5.091410320695706
354.12,-5.09318811052563
354.13,-5.0949660399039995
354.14,-5.096744107245034
354.15,-5.0985223109629585
354.16,-5.100300649472004
354.17,-5.102079121186373
354.18,-5.103857724520298
354.19,-5.105636457887999
354.2,-5.107415319703701
354.21,-5.109194308381626
354.22,-5.110973422336005
354.23,-5.11275265998104
354.24,-5.114532019730965
354.25,-5.1163115
354.26,-5.118091099202369
354.27,-5.119870815752293
354.28,-5.121650648063995
354.29,-5.123430594551707
354.3,-5.125210653629631
354.31,-5.126990823712
354.32,-5.128771103213036
354.33,-5.13055149054696
354.34,-5.132331984127996
354.35,-5.134112582370374
354.36,-5.135893283688299
354.37,-5.137674086496001
354.38,-5.139454989207703
354.39,-5.141235990237627
354.4,-5.143017087999996
354.41,-5.144798280909042
354.42,-5.146579567378966
354.43,-5.148360945824002
354.44,-5.15014241465837
354.45,-5.151923972296294
354.46,-5.153705617151997
354.47,-5.155487347639709
354.48,-5.157269162173633
354.49,-5.159051059168002
354.5,-5.160833037037037
354.51,-5.162615094194961
354.52,-5.1643972290559965
354.53,-5.166179440034366
354.54,-5.1679617255443
354.55,-5.169744084000002
354.56,-5.171526513815704
354.57,-5.173309013405628
354.58,-5.175091581183997
354.59,-5.176874215565032
354.6,-5.178656914962967
354.61,-5.180439677792003
354.62,-5.182222502466371
354.63,-5.184005387400296
354.64,-5.1857883310079975
354.65,-5.187571331703699
354.66,-5.189354387901634
354.67,-5.191137498016003
354.68,-5.192920660461038
354.69,-5.194703873650963
354.7,-5.196487135999998
354.71,-5.1982704459223665
354.72,-5.2000538018323015
354.73,-5.201837202144003
354.74,-5.203620645271705
354.75,-5.205404129629629
354.76,-5.2071876536319985
354.77,-5.208971215693034
354.78,-5.210754814226958
354.79,-5.2125384476480034
354.8,-5.214322114370372
354.81,-5.216105812808297
354.82,-5.217889541375999
354.83,-5.219673298487701
354.84,-5.221457082557625
354.85,-5.223240892000004
354.86,-5.22502472522904
354.87,-5.226808580658964
354.88,-5.228592456703999
354.89,-5.230376351778368
354.9,-5.232160264296292
354.91,-5.233944192672005
354.92,-5.2357281353197065
354.93,-5.237512090653631
354.94,-5.239296057088
354.95,-5.241080033037035
354.96,-5.242864016914959
354.97,-5.244648007136004
354.98,-5.246432002114374
354.99,-5.248216000264298
355.0,-5.25
355.01,-5.251783999735702
355.02,-5.253567997885626
355.03,-5.255351992863996
355.04,-5.257135983085041
355.05,-5.258919966962965
355.06,-5.260703942912
355.07,-5.262487909346369
355.08,-5.2642718646802935
355.09,-5.266055807327995
355.1,-5.267839735703708
355.11,-5.269623648221632
355.12,-5.271407543296001
355.13,-5.273191419341036
355.14,-5.27497527477096
355.15,-5.276759107999996
355.16,-5.278542917442375
355.17,-5.280326701512299
355.18,-5.282110458624001
355.19,-5.283894187191703
355.2,-5.285677885629628
355.21,-5.2874615523519966
355.22,-5.289245185773042
355.23,-5.291028784306966
355.24,-5.2928123463680015
355.25,-5.294595870370371
355.26,-5.296379354728295
355.27,-5.298162797855997
355.28,-5.2999461981676985
355.29,-5.3017295540776335
355.3,-5.303512864000002
355.31,-5.305296126349037
355.32,-5.307079339538962
355.33,-5.308862501983997
355.34,-5.310645612098366
355.35,-5.312428668296301
355.36,-5.3142116689920025
355.37,-5.315994612599704
355.38,-5.317777497533629
355.39,-5.319560322207997
355.4,-5.321343085037033
355.41,-5.323125784434968
355.42,-5.324908418816003
355.43,-5.326690986594372
355.44,-5.328473486184296
355.45,-5.330255915999998
355.46,-5.3320382744557
355.47,-5.333820559965634
355.48,-5.3356027709440035
355.49,-5.337384905805039
355.5,-5.339166962962963
355.51,-5.340948940831998
355.52,-5.342730837826367
355.53,-5.344512652360291
355.54,-5.346294382848003
355.55,-5.348076027703706
355.56,-5.34985758534163
355.57,-5.351639054175999
355.58,-5.353420432621034
355.59,-5.355201719090958
355.6,-5.356982912000004
355.61,-5.358764009762373
355.62,-5.360545010792297
355.63,-5.362325913503999
355.64,-5.364106716311701
355.65,-5.365887417629626
355.66,-5.367668015872004
355.67,-5.36944850945304
355.68,-5.371228896786964
355.69,-5.373009176288
355.7,-5.374789346370369
355.71,-5.376569405448293
355.72,-5.378349351936005
355.73,-5.380129184247707
355.74,-5.381908900797631
355.75,-5.3836885
355.76,-5.385467980269035
355.77,-5.38724734001896
355.78,-5.389026577663995
355.79,-5.390805691618374
355.8,-5.392584680296299
355.81,-5.394363542112001
355.82,-5.396142275479702
355.83,-5.397920878813627
355.84,-5.399699350527996
355.85,-5.4014776890370415
355.86,-5.403255892754966
355.87,-5.4050339600960005
355.88,-5.40681188947437
355.89,-5.408589679304294
355.9,-5.410367327999996
355.91,-5.412144833975709
355.92,-5.4139221956456325
355.93,-5.415699411424002
355.94,-5.417476479725036
355.95,-5.419253398962961
355.96,-5.421030167551996
355.97,-5.422806783906375
355.98,-5.424583246440299
355.99,-5.426359553568002
356.0,-5.4281357037037035
356.01,-5.429911695261628
356.02,-5.431687526655997
356.03,-5.433463196301032
356.04,-5.435238702610967
356.05,-5.437014044000002
356.06,-5.438789218882371
356.07,-5.440564225672295
356.08,-5.442339062783997
356.09,-5.4441137286317
356.1,-5.445888221629634
356.11,-5.4476625401920025
356.12,-5.449436682733038
356.13,-5.451210647666962
356.14,-5.452984433407997
356.15,-5.454758038370366
356.16,-5.456531460968301
356.17,-5.4583046996160025
356.18,-5.460077752727705
356.19,-5.461850618717629
356.2,-5.463623295999998
356.21,-5.465395782989034
356.22,-5.467168078098968
356.23,-5.468940179744004
356.24,-5.470712086338372
356.25,-5.472483796296296
356.26,-5.4742553080319984
356.27,-5.4760266199597005
356.28,-5.4777977304936245
356.29,-5.479568638048003
356.3,-5.481339341037039
356.31,-5.483109837874964
356.32,-5.484880126975999
356.33,-5.486650206754367
356.34,-5.488420075624292
356.35,-5.490189732000004
356.36,-5.491959174295706
356.37,-5.49372840092563
356.38,-5.495497410303999
356.39,-5.497266200845035
356.4,-5.499034770962959
356.41,-5.500803119072004
356.42,-5.502571243586373
356.43,-5.504339142920298
356.44,-5.506106815488
356.45,-5.507874259703701
356.46,-5.509641473981626
356.47,-5.511408456736005
356.48,-5.513175206381041
356.49,-5.514941721330965
356.5,-5.516708
356.51,-5.518474040802369
356.52,-5.520239842152293
356.53,-5.5220054024639955
356.54,-5.523770720151708
356.55,-5.525535793629632
356.56,-5.527300621312
356.57,-5.529065201613036
356.58,-5.53082953294696
356.59,-5.532593613727996
356.6,-5.534357442370374
356.61,-5.536121017288298
356.62,-5.537884336896001
356.63,-5.539647399607703
356.64,-5.541410203837628
356.65,-5.543172747999996
356.66,-5.544935030509041
356.67,-5.546697049778966
356.68,-5.548458804224001
356.69,-5.55022029225837
356.7,-5.551981512296295
356.71,-5.5537424627519965
356.72,-5.555503142039709
356.73,-5.557263548573633
356.74,-5.559023680768002
356.75,-5.560783537037037
356.76,-5.562543115794962
356.77,-5.564302415455997
356.78,-5.566061434434365
356.79,-5.5678201711443
356.8,-5.569578624000002
356.81,-5.571336791415704
356.82,-5.573094671805628
356.83,-5.574852263583997
356.84,-5.5766095651650325
356.85,-5.578366574962967
356.86,-5.5801232913920025
356.87,-5.581879712866371
356.88,-5.583635837800296
356.89,-5.5853916646079975
356.9,-5.5871471917037
356.91,-5.588902417501634
356.92,-5.590657340416003
356.93,-5.592411958861039
356.94,-5.5941662712509626
356.95,-5.595920275999998
356.96,-5.597673971522367
356.97,-5.599427356232301
356.98,-5.601180428544003
356.99,-5.602933186871706
357.0,-5.60468562962963
357.01,-5.606437755231998
357.02,-5.608189562093034
357.03,-5.6099410486269585
357.04,-5.611692213248004
357.05,-5.613443054370372
357.06,-5.615193570408297
357.07,-5.616943759775999
357.08,-5.618693620887701
357.09,-5.620443152157625
357.1,-5.622192352000004
357.11,-5.62394121882904
357.12,-5.625689751058964
357.13,-5.627437947103999
357.14,-5.629185805378368
357.15,-5.630933324296293
357.16,-5.632680502272004
357.17,-5.634427337719707
357.18,-5.636173829053631
357.19,-5.637919974688
357.2,-5.639665773037035
357.21,-5.641411222514959
357.22,-5.643156321536005
357.23,-5.644901068514374
357.24,-5.646645461864298
357.25,-5.6483895
357.26,-5.650133181335702
357.27,-5.651876504285626
357.28,-5.6536194672639954
357.29,-5.655362068685041
357.3,-5.657104306962965
357.31,-5.6588461805120005
357.32,-5.66058768774637
357.33,-5.662328827080294
357.34,-5.6640695969279955
357.35,-5.665809995703707
357.36,-5.667550021821632
357.37,-5.669289673696001
357.38,-5.671028949741037
357.39,-5.6727678483709605
357.4,-5.674506367999996
357.41,-5.676244507042375
357.42,-5.677982263912299
357.43,-5.679719637024001
357.44,-5.6814566247917035
357.45,-5.683193225629628
357.46,-5.684929437951997
357.47,-5.686665260173042
357.48,-5.688400690706966
357.49,-5.690135727968002
357.5,-5.691870370370371
357.51,-5.693604616328295
357.52,-5.695338464255997
357.53,-5.697071912567699
357.54,-5.698804959677633
357.55,-5.700537604000002
357.56,-5.702269843949038
357.57,-5.704001677938962
357.58,-5.705733104383998
357.59,-5.707464121698366
357.6,-5.709194728296301
357.61,-5.710924922592002
357.62,-5.712654702999704
357.63,-5.714384067933629
357.64,-5.716113015807998
357.65,-5.717841545037033
357.66,-5.719569654034967
357.67,-5.721297341216003
357.68,-5.723024604994372
357.69,-5.724751443784296
357.7,-5.726477855999998
357.71,-5.7282038400557
357.72,-5.729929394365635
357.73,-5.731654517344003
357.74,-5.733379207405039
357.75,-5.735103462962963
357.76,-5.736827282431999
357.77,-5.738550664226367
357.78,-5.740273606760292
357.79,-5.741996108448004
357.8,-5.7437181677037055
357.81,-5.74543978294163
357.82,-5.7471609525759995
357.83,-5.7488816750210345
357.84,-5.750601948690958
357.85,-5.752321772000004
357.86,-5.754041143362373
357.87,-5.755760061192297
357.88,-5.757478523903999
357.89,-5.759196529911701
357.9,-5.760914077629626
357.91,-5.762631165472005
357.92,-5.76434779185304
357.93,-5.766063955186964
357.94,-5.767779653888
357.95,-5.769494886370369
357.96,-5.771209651048293
357.97,-5.772923946336005
357.98,-5.774637770647707
357.99,-5.776351122397632
358.0,-5.7780640000000005
358.01,-5.779776401869036
358.02,-5.78148832641896
358.03,-5.783199772063996
358.04,-5.784910737218374
358.05,-5.786621220296299
358.06,-5.788331219712001
358.07,-5.790040733879703
358.08,-5.791749761213627
358.09,-5.793458300127996
358.1,-5.795166349037041
358.11,-5.796873906354966
358.12,-5.798580970496001
358.13,-5.80028753987437
358.14,-5.801993612904294
358.15,-5.803699187999996
358.16,-5.805404263575708
358.17,-5.807108838045632
358.18,-5.808812909824002
358.19,-5.810516477325037
358.2,-5.812219538962961
358.21,-5.813922093151997
358.22,-5.815624138306375
358.23,-5.817325672840299
358.24,-5.819026695168001
358.25,-5.820727203703704
358.26,-5.822427196861629
358.27,-5.824126673055997
358.28,-5.825825630701033
358.29,-5.827524068210967
358.3,-5.829221984000002
358.31,-5.830919376482371
358.32,-5.8326162440722955
358.33,-5.834312585183998
358.34,-5.8360083982317
358.35,-5.837703681629634
358.36,-5.839398433792002
358.37,-5.841092653133038
358.38,-5.842786338066962
358.39,-5.844479487007998
358.4,-5.846172098370367
358.41,-5.8478641705683
358.42,-5.849555702016003
358.43,-5.851246691127705
358.44,-5.85293713631763
358.45,-5.854627035999998
358.46,-5.8563163885890335
358.47,-5.858005192498968
358.48,-5.859693446144004
358.49,-5.861381147938372
358.5,-5.863068296296296
358.51,-5.864754889631999
358.52,-5.866440926359701
358.53,-5.8681264048936255
358.54,-5.869811323648004
358.55,-5.87149568103704
358.56,-5.873179475474964
358.57,-5.874862705375999
358.58,-5.876545369154368
358.59,-5.878227465224293
358.6,-5.879908992000004
358.61,-5.881589947895706
358.62,-5.8832703313256305
358.63,-5.8849501407039995
358.64,-5.886629374445035
358.65,-5.88830803096296
358.66,-5.889986108672004
358.67,-5.891663605986373
358.68,-5.893340521320297
358.69,-5.895016853088
358.7,-5.896692599703702
358.71,-5.898367759581626
358.72,-5.900042331136005
358.73,-5.901716312781041
358.74,-5.903389702930965
358.75,-5.9050625000000005
358.76,-5.906734702402369
358.77,-5.908406308552293
358.78,-5.910077316863996
358.79,-5.911747725751708
358.8,-5.913417533629632
358.81,-5.9150867389120005
358.82,-5.916755340013037
358.83,-5.918423335346961
358.84,-5.920090723327996
358.85,-5.921757502370374
358.86,-5.923423670888299
358.87,-5.925089227296001
358.88,-5.926754170007703
358.89,-5.928418497437628
358.9,-5.930082207999996
358.91,-5.931745300109041
358.92,-5.933407772178966
358.93,-5.935069622624002
358.94,-5.93673084985837
358.95,-5.938391452296295
358.96,-5.940051428351997
358.97,-5.941710776439709
358.98,-5.943369494973633
358.99,-5.945027582368001
359.0,-5.946685037037037
359.01,-5.948341857394961
359.02,-5.949998041855997
359.03,-5.9516535888343665
359.04,-5.9533084967443
359.05,-5.954962764000002
359.06,-5.9566163890157044
359.07,-5.958269370205629
359.08,-5.959921705983998
359.09,-5.961573394765034
359.1,-5.963224434962967
359.11,-5.964874824992003
359.12,-5.966524563266371
359.13,-5.968173648200295
359.14,-5.969822078207998
359.15,-5.9714698517037
359.16,-5.9731169671016335
359.17,-5.974763422816003
359.18,-5.976409217261038
359.19,-5.9780543488509625
359.2,-5.979698815999998
359.21,-5.981342617122367
359.22,-5.9829857506323005
359.23,-5.984628214944003
359.24,-5.986270008471705
359.25,-5.98791112962963
359.26,-5.989551576831999
359.27,-5.991191348493034
359.28,-5.992830443026959
359.29,-5.994468858848004
359.3,-5.996106594370373
359.31,-5.997743648008297
359.32,-5.999380018175999
359.33,-6.001015703287702
359.34,-6.002650701757625
359.35,-6.004285012000004
359.36,-6.00591863242904
359.37,-6.007551561458964
359.38,-6.009183797504
359.39,-6.010815338978368
359.4,-6.012446184296293
359.41,-6.014076331872005
359.42,-6.015705780119706
359.43,-6.017334527453631
359.44,-6.018962572288
359.45,-6.0205899130370355
359.46,-6.02221654811496
359.47,-6.0238424759360045
359.48,-6.025467694914374
359.49,-6.0270922034642975
359.5,-6.028716
359.51,-6.030339082935702
359.52,-6.0319614506856265
359.53,-6.033583101663996
359.54,-6.035204034285041
359.55,-6.036824246962965
359.56,-6.038443738112001
359.57,-6.04006250614637
359.58,-6.041680549480294
359.59,-6.043297866527996
359.6,-6.044914455703708
359.61,-6.0465303154216326
359.62,-6.048145444096001
359.63,-6.049759840141037
359.64,-6.051373501970961
359.65,-6.052986427999997
359.66,-6.054598616642375
359.67,-6.056210066312299
359.68,-6.057820775424002
359.69,-6.0594307423917035
359.7,-6.061039965629628
359.71,-6.062648443551997
359.72,-6.064256174573042
359.73,-6.065863157106966
359.74,-6.067469389568002
359.75,-6.069074870370371
359.76,-6.0706795979282955
359.77,-6.072283570655998
359.78,-6.0738867869677
359.79,-6.075489245277633
359.8,-6.077090944000002
359.81,-6.078691881549037
359.82,-6.080292056338962
359.83,-6.081891466783998
359.84,-6.083490111298366
359.85,-6.0850879882963005
359.86,-6.086685096192003
359.87,-6.088281433399705
359.88,-6.089876998333629
359.89,-6.091471789407998
359.9,-6.093065805037034
359.91,-6.094659043634968
359.92,-6.096251503616003
359.93,-6.097843183394372
359.94,-6.099434081384296
359.95,-6.101024195999998
359.96,-6.102613525655701
359.97,-6.104202068765634
359.98,-6.105789823744003
359.99,-6.1073767890050386
360.0,-6.108962962962964
360.01,-6.110548344031999
360.02,-6.112132930626368
360.03,-6.1137167211602925
360.04,-6.115299714048003
360.05,-6.116881907703706
360.06,-6.11846330054163
360.07,-6.1200438909759995
360.08,-6.121623677421034
360.09,-6.1232026582909596
360.1,-6.124780832000004
360.11,-6.126358196962373
360.12,-6.1279347515922975
360.13,-6.129510494303999
360.14,-6.131085423511702
360.15,-6.1326595376296265
360.16,-6.134232835072004
360.17,-6.13580531425304
360.18,-6.1373769735869645
360.19,-6.138947811488
360.2,-6.140517826370369
360.21,-6.1420870166482935
360.22,-6.143655380736004
360.23,-6.145222917047707
360.24,-6.146789623997631
360.25,-6.1483555
360.26,-6.149920543469036
360.27,-6.151484752818961
360.28,-6.153048126463996
360.29,-6.154610662818374
360.3,-6.156172360296298
360.31,-6.157733217312001
360.32,-6.159293232279703
360.33,-6.160852403613628
360.34,-6.162410729727997
360.35,-6.163968209037041
360.36,-6.165524839954966
360.37,-6.167080620896001
360.38,-6.16863555027437
360.39,-6.170189626504294
360.4,-6.1717428479999965
360.41,-6.173295213175708
360.42,-6.1748467204456325
360.43,-6.176397368224001
360.44,-6.177947154925037
360.45,-6.179496078962962
360.46,-6.181044138751997
360.47,-6.182591332706375
360.48,-6.1841376592402995
360.49,-6.1856831167680015
360.5,-6.187227703703704
360.51,-6.188771418461629
360.52,-6.190314259455998
360.53,-6.191856225101033
360.54,-6.193397313810967
360.55,-6.194937524000002
360.56,-6.196476854082371
360.57,-6.198015302472296
360.58,-6.199552867583998
360.59,-6.2010895478317005
360.6,-6.202625341629633
360.61,-6.204160247392003
360.62,-6.205694263533038
360.63,-6.207227388466962
360.64,-6.2087596206079985
360.65,-6.210290958370367
360.66,-6.211821400168301
360.67,-6.213350944416002
360.68,-6.214879589527705
360.69,-6.21640733391763
360.7,-6.217934175999998
360.71,-6.219460114189035
360.72,-6.220985146898967
360.73,-6.222509272544003
360.74,-6.224032489538372
360.75,-6.225554796296296
360.76,-6.227076191231999
360.77,-6.228596672759702
360.78,-6.230116239293626
360.79,-6.231634889248003
360.8,-6.233152621037039
360.81,-6.234669433074964
360.82,-6.236185323776
360.83,-6.2377002915543684
360.84,-6.239214334824293
360.85,-6.240727452000003
360.86,-6.242239641495706
360.87,-6.2437509017256305
360.88,-6.245261231103999
360.89,-6.246770628045035
360.9,-6.24827909096296
360.91,-6.2497866182720045
360.92,-6.2512932083863735
360.93,-6.252798859720298
360.94,-6.254303570688
360.95,-6.255807339703702
360.96,-6.257310165181627
360.97,-6.258812045536004
360.98,-6.26031297918104
360.99,-6.261812964530964
361.0,-6.263312000000001
361.01,-6.264810084002369
361.02,-6.266307214952294
361.03,-6.267803391263996
361.04,-6.269298611351707
361.05,-6.270792873629632
361.06,-6.272286176512001
361.07,-6.273778518413036
361.08,-6.275269897746961
361.09,-6.276760312927997
361.1,-6.278249762370374
361.11,-6.279738244488299
361.12,-6.281225757696001
361.13,-6.282712300407703
361.14,-6.2841978710376285
361.15,-6.285682467999997
361.16,-6.287166089709041
361.17,-6.288648734578966
361.18,-6.290130401024001
361.19,-6.291611087458371
361.2,-6.2930907922962955
361.21,-6.2945695139519975
361.22,-6.296047250839708
361.23,-6.297524001373633
361.24,-6.298999763968002
361.25,-6.300474537037037
361.26,-6.301948318994962
361.27,-6.303421108255998
361.28,-6.304892903234366
361.29,-6.306363702344299
361.3,-6.307833504000002
361.31,-6.309302306615704
361.32,-6.310770108605629
361.33,-6.312236908383998
361.34,-6.313702704365034
361.35,-6.315167494962966
361.36,-6.316631278592002
361.37,-6.318094053666371
361.38,-6.319555818600296
361.39,-6.3210165718079985
361.4,-6.322476311703701
361.41,-6.323935036701633
361.42,-6.325392745216003
361.43,-6.326849435661039
361.44,-6.328305106450963
361.45,-6.329759755999999
361.46,-6.3312133827223676
361.47,-6.332665985032301
361.48,-6.334117561344003
361.49,-6.335568110071705
361.5,-6.33701762962963
361.51,-6.338466118431999
361.52,-6.339913574893035
361.53,-6.341359997426959
361.54,-6.3428053844480035
361.55,-6.344249734370372
361.56,-6.3456930456082965
361.57,-6.347135316575999
361.58,-6.348576545687702
361.59,-6.350016731357626
361.6,-6.351455872000003
361.61,-6.35289396602904
361.62,-6.354331011858964
361.63,-6.355767007903999
361.64,-6.357201952578369
361.65,-6.358635844296294
361.66,-6.360068681472004
361.67,-6.3615004625197065
361.68,-6.362931185853631
361.69,-6.3643608498879995
361.7,-6.365789453037036
361.71,-6.36721699371496
361.72,-6.368643470336004
361.73,-6.370068881314373
361.74,-6.371493225064298
361.75,-6.3729165000000005
361.76,-6.3743387045357025
361.77,-6.375759837085628
361.78,-6.377179896063996
361.79,-6.378598879885041
361.8,-6.380016786962965
361.81,-6.381433615712001
361.82,-6.38284936454637
361.83,-6.384264031880295
361.84,-6.385677616127997
361.85,-6.387090115703707
361.86,-6.388501529021632
361.87,-6.389911854496001
361.88,-6.391321090541037
361.89,-6.392729235570961
361.9,-6.394136287999997
361.91,-6.395542246242375
361.92,-6.396947108712299
361.93,-6.398350873824001
361.94,-6.399753539991703
361.95,-6.401155105629629
361.96,-6.402555569151998
361.97,-6.403954928973041
361.98,-6.405353183506966
361.99,-6.406750331168002
362.0,-6.408146370370371
362.01,-6.409541299528295
362.02,-6.410935117055998
362.03,-6.4123278213677
362.04,-6.413719410877633
362.05,-6.415109884000002
362.06,-6.416499239149038
362.07,-6.417887474738962
362.08,-6.419274589183998
362.09,-6.420660580898367
362.1,-6.4220454482963
362.11,-6.423429189792002
362.12,-6.424811803799705
362.13,-6.4261932887336295
362.14,-6.427573643007999
362.15,-6.428952865037035
362.16,-6.430330953234967
362.17,-6.431707906016003
362.18,-6.433083721794372
362.19,-6.4344583989842965
362.2,-6.435831935999999
362.21,-6.4372043312557015
362.22,-6.438575583165634
362.23,-6.439945690144003
362.24,-6.4413146506050385
362.25,-6.4426824629629635
362.26,-6.444049125631999
362.27,-6.445414637026369
362.28,-6.446778995560293
362.29,-6.448142199648004
362.3,-6.449504247703706
362.31,-6.45086513814163
362.32,-6.452224869376
362.33,-6.453583439821036
362.34,-6.45494084789096
362.35,-6.456297092000003
362.36,-6.457652170562373
362.37,-6.459006081992297
362.38,-6.4603588247040005
362.39,-6.461710397111702
362.4,-6.463060797629627
362.41,-6.464410024672004
362.42,-6.46575807665304
362.43,-6.467104951986965
362.44,-6.468450649088
362.45,-6.469795166370369
362.46,-6.471138502248294
362.47,-6.472480655136004
362.48,-6.473821623447707
362.49,-6.475161405597632
362.5,-6.476500000000001
362.51,-6.477837405069036
362.52,-6.479173619218961
362.53,-6.480508640863997
362.54,-6.481842468418374
362.55,-6.4831751002962985
362.56,-6.484506534912001
362.57,-6.485836770679703
362.58,-6.487165806013628
362.59,-6.488493639327997
362.6,-6.489820269037041
362.61,-6.491145693554966
362.62,-6.492469911296001
362.63,-6.4937929206743705
362.64,-6.495114720104295
362.65,-6.496435307999997
362.66,-6.497754682775708
362.67,-6.499072842845632
362.68,-6.500389786624002
362.69,-6.501705512525037
362.7,-6.503020018962962
362.71,-6.504333304351998
362.72,-6.505645367106375
362.73,-6.506956205640299
362.74,-6.5082658183680016
362.75,-6.509574203703704
362.76,-6.510881360061629
362.77,-6.512187285855998
362.78,-6.513491979501033
362.79,-6.514795439410966
362.8,-6.516097664000002
362.81,-6.517398651682371
362.82,-6.518698400872296
362.83,-6.519996909983998
362.84,-6.521294177431701
362.85,-6.522590201629633
362.86,-6.523884980992002
362.87,-6.525178513933039
362.88,-6.526470798866963
362.89,-6.527761834207999
362.9,-6.529051618370368
362.91,-6.5303401497683
362.92,-6.531627426816002
362.93,-6.532913447927705
362.94,-6.53419821151763
362.95,-6.535481716
362.96,-6.536763959789035
362.97,-6.538044941298967
362.98,-6.539324658944002
362.99,-6.540603111138372
363.0,-6.541880296296297
363.01,-6.543156212831999
363.02,-6.544430859159702
363.03,-6.545704233693627
363.04,-6.546976334848003
363.05,-6.548247161037039
363.06,-6.549516710674964
363.07,-6.550784982175999
363.08,-6.552051973954368
363.09,-6.553317684424294
363.1,-6.554582112000004
363.11,-6.555845255095706
363.12,-6.557107112125631
363.13,-6.5583676815039995
363.14,-6.559626961645035
363.15,-6.5608849509629605
363.16,-6.562141647872004
363.17,-6.563397050786373
363.18,-6.564651158120298
363.19,-6.5659039682880005
363.2,-6.567155479703702
363.21,-6.568405690781628
363.22,-6.569654599936004
363.23,-6.57090220558104
363.24,-6.572148506130965
363.25,-6.573393500000001
363.26,-6.57463718560237
363.27,-6.575879561352295
363.28,-6.577120625663997
363.29,-6.578360376951707
363.3,-6.579598813629632
363.31,-6.580835934112001
363.32,-6.582071736813036
363.33,-6.583306220146961
363.34,-6.584539382527997
363.35,-6.585771222370374
363.36,-6.587001738088299
363.37,-6.588230928096001
363.38,-6.589458790807703
363.39,-6.5906853246376285
363.4,-6.591910527999998
363.41,-6.593134399309041
363.42,-6.594356936978965
363.43,-6.595578139424001
363.44,-6.59679800505837
363.45,-6.598016532296295
363.46,-6.599233719551998
363.47,-6.600449565239708
363.48,-6.6016640677736325
363.49,-6.602877225568002
363.5,-6.6040890370370375
363.51,-6.605299500594962
363.52,-6.606508614655999
363.53,-6.607716377634368
363.54,-6.6089227879443
363.55,-6.610127844000002
363.56,-6.611331544215704
363.57,-6.612533887005629
363.58,-6.613734870783999
363.59,-6.614934493965034
363.6,-6.616132754962966
363.61,-6.617329652192002
363.62,-6.618525184066371
363.63,-6.619719349000296
363.64,-6.620912145407999
363.65,-6.622103571703701
363.66,-6.623293626301633
363.67,-6.624482307616002
363.68,-6.625669614061039
363.69,-6.626855544050963
363.7,-6.628040095999999
363.71,-6.629223268322368
363.72,-6.6304050594323005
363.73,-6.631585467744003
363.74,-6.632764491671705
363.75,-6.63394212962963
363.76,-6.635118380031999
363.77,-6.6362932412930355
363.78,-6.63746671182696
363.79,-6.638638790048003
363.8,-6.639809474370372
363.81,-6.640978763208297
363.82,-6.642146654976
363.83,-6.643313148087702
363.84,-6.644478240957627
363.85,-6.645641932000003
363.86,-6.646804219629039
363.87,-6.647965102258964
363.88,-6.649124578304
363.89,-6.650282646178369
363.9,-6.651439304296295
363.91,-6.652594551072004
363.92,-6.653748384919706
363.93,-6.65490080425363
363.94,-6.656051807488001
363.95,-6.657201393037036
363.96,-6.658349559314961
363.97,-6.659496304736003
363.98,-6.660641627714373
363.99,-6.661785526664298
364.0,-6.662928000000001
364.01,-6.664069046135703
364.02,-6.665208663485628
364.03,-6.666346850463997
364.04,-6.66748360548504
364.05,-6.6686189269629645
364.06,-6.669752813312001
364.07,-6.670885262946371
364.08,-6.672016274280295
364.09,-6.673145845727998
364.1,-6.674273975703707
364.11,-6.675400662621632
364.12,-6.6765259048960015
364.13,-6.677649700941037
364.14,-6.678772049170962
364.15,-6.679892947999998
364.16,-6.681012395842373
364.17,-6.682130391112299
364.18,-6.683246932224002
364.19,-6.684362017591704
364.2,-6.685475645629629
364.21,-6.686587814751999
364.22,-6.687698523373041
364.23,-6.6888077699069655
364.24,-6.689915552768001
364.25,-6.6910218703703706
364.26,-6.692126721128296
364.27,-6.693230103455998
364.28,-6.694332015767701
364.29,-6.695432456477633
364.3,-6.696531424000002
364.31,-6.6976289167490375
364.32,-6.698724933138963
364.33,-6.699819471583999
364.34,-6.700912530498368
364.35,-6.7020041082963
364.36,-6.703094203392002
364.37,-6.704182814199704
364.38,-6.70526993913363
364.39,-6.706355576607999
364.4,-6.707439725037036
364.41,-6.708522382834966
364.42,-6.709603548416002
364.43,-6.710683220194372
364.44,-6.711761396584297
364.45,-6.712838075999999
364.46,-6.713913256855702
364.47,-6.714986937565633
364.48,-6.7160591165440024
364.49,-6.717129792205038
364.5,-6.718198962962964
364.51,-6.719266627232
364.52,-6.720332783426369
364.53,-6.721397429960294
364.54,-6.722460565248003
364.55,-6.723522187703706
364.56,-6.72458229574163
364.57,-6.725640887776
364.58,-6.726697962221036
364.59,-6.727753517490961
364.6,-6.728807552000003
364.61,-6.729860064162372
364.62,-6.7309110523922975
364.63,-6.731960515104
364.64,-6.7330084507117025
364.65,-6.734054857629628
364.66,-6.735099734272003
364.67,-6.73614307905304
364.68,-6.737184890386964
364.69,-6.738225166688
364.7,-6.73926390637037
364.71,-6.740301107848294
364.72,-6.741336769536003
364.73,-6.742370889847706
364.74,-6.743403467197631
